Episode,Reward
303,103.07140015408928
304,105.7277832149911
305,107.60027349887832
306,110.23884816134746
307,111.04285906956072
308,110.04077844009103
309,104.40542031417473
310,106.79642930845391
311,107.8072425282573
312,110.2659115464485
313,107.80104595523808
314,108.41202034627051
315,110.33122398103531
316,106.94595377580688
317,101.14057992000167
318,106.47463624921834
319,107.7651855153351
320,112.47640287294169
321,107.89255532441112
322,107.00739808766382
323,106.375914214354
324,105.75265919306257
325,107.05514242853295
326,110.2316387785775
327,108.02994955972883
328,105.49937475170296
329,105.40899743458274
330,103.41077586069223
331,107.07212954700435
332,107.99605659582146
333,108.83499516427794
334,107.23922178969505
335,111.36116255473988
336,104.62982605484072
337,108.92420582417735
338,106.72008243963546
339,104.83479688844838
340,109.9320827280512
341,105.27669503421971
342,105.70561507680739
343,107.71487835892887
344,105.8861705433098
345,104.0086089036666
346,106.96320935267643
347,110.62780068324994
348,114.6390046023236
349,107.38610364170026
350,104.3216625894025
351,109.25341587774224
352,107.27052244136772
353,105.14787287351369
354,107.72526909568732
355,108.10918092059894
356,107.64390781735383
357,106.04737238558445
358,111.23787942059096
359,108.90685419134047
360,107.53144469181177
361,103.7761215665594
362,106.19686068877654
363,104.19343690597759
364,107.78961547157432
365,108.6375088342975
366,107.55327353372793
367,104.22041281614698
368,110.93769584566125
369,109.59368983846892
370,105.7726240342793
371,110.8328002815203
372,109.10081501708251
373,106.69297923084586
374,106.52140769865294
375,104.78978066742323
376,105.66843726808608
377,105.33920441722917
378,101.71938052440439
379,110.54044881025345
380,106.32729185097506
381,104.41112391884056
382,105.18869072825427
383,107.2870240908131
384,107.8683972529277
385,110.45722780377587
386,109.14324081538162
387,107.45194924826379
388,109.41089297184263
389,104.62714813719337
390,108.69581062705375
391,104.41721173987699
392,108.96346927891116
393,111.33238046167187
394,106.5452121436479
395,106.84229925890733
396,102.23215514631485
397,104.73467647436578
398,103.15221928554813
399,106.37238988435647
400,110.7630493286968
401,104.71459107883
402,106.44239428208773
403,104.02265053110018
404,101.67141952934963
405,107.41109471473342
406,106.31504132757252
407,106.94451302267146
408,105.79122183150187
409,106.45893157270629
410,109.85370216547665
411,106.85998260956387
412,104.8048070853159
413,104.68462381336224
414,106.59424219644586
415,111.14291274349037
416,103.84358748840562
417,106.17688761754843
418,114.1902268732044
419,109.20993454854928
420,109.06530592517848
421,109.39115486383
422,106.26678433274428
423,104.67503905073924
424,107.06900302193351
425,111.57764287715372
426,104.9516321098317
427,105.33189800919949
428,105.70635773143076
429,106.07567082236785
430,105.28862431827744
431,104.42080865631344
432,106.19160154441506
433,104.35981559479887
434,106.15008862995664
435,104.22011115471999
436,108.94017804964096
437,103.44357876609357
438,104.68171066217874
439,110.09719419491128
440,103.22906286553871
441,105.02499754460712
442,101.78239445018977
443,108.07225649325107
444,109.56430747123497
445,105.34969400952932
446,100.05073602852515
447,104.69367068246584
448,104.19970317952598
449,108.3774674359842
450,100.7132629585774
451,106.40745397568594
452,105.27216077365169
453,108.48661955911363
454,103.95463919535055
455,103.40806732213771
456,107.97019190538147
457,109.02040525010787
458,111.5180173864247
459,109.85159827176531
460,105.9939694169611
461,106.26136363528562
462,103.27797858965737
463,110.37135229394976
464,107.41989725375231
465,110.6122653504711
466,104.85825007676124
467,111.62395011739923
468,106.77420738613793
469,108.2621334187927
470,102.7446486562848
471,104.64806863941189
472,109.73327485952719
473,108.44236924802351
474,105.21469528074203
475,107.11809440807704
476,108.97299753204466
477,105.97586171787584
478,113.32937989101231
479,107.4641893695944
480,103.43613999567715
481,110.08072615565379
482,109.37776790444791
483,104.27034972165151
484,108.7434837059772
485,107.58986593669158
486,104.87806584468619
487,102.38425674154857
488,109.89405775792088
489,107.3582778440554
490,106.96456788654912
491,101.66790190200516
492,106.53887031882641
493,107.51697316043112
494,101.96105962262678
495,105.61162285061667
496,109.76832098446391
497,104.4548891818993
498,107.16292499864929
499,107.28490222217434
500,106.94127202657481
501,107.83741408329072
502,114.00047856686953
503,105.7874449549375
504,101.50619533037839
505,105.74029778547393
506,108.45751554485597
507,106.54172470927244
508,107.60796018706162
509,113.11576015050441
510,103.18633906653501
511,108.94608545325744
512,109.69100655612132
513,108.13442600013552
514,110.44404661161688
515,105.96694250015312
516,107.50565983877286
517,109.29065287290868
518,107.64906098448894
519,106.24827266636184
520,109.90560665345845
521,110.30339920221536
522,112.38214768154717
523,104.73303939405608
524,104.2463575190601
525,112.68989838194963
526,107.17404363674957
527,106.69396283578287
528,106.52001311994461
529,109.16003702729431
530,107.5012215524039
531,107.64392091955892
532,106.16898453427048
533,108.87139521694701
534,109.60552965922057
535,108.32285127475123
536,103.52524338478054
537,107.12652009861259
538,107.06962112833267
539,105.93243143505674
540,101.2742541765485
541,104.68381339412103
542,103.7282505834024
543,108.54277652033818
544,108.98991565295482
545,106.54344054770881
546,107.63404221619882
547,105.28825840119912
548,106.96320918983933
549,106.20315308181486
550,109.18650169005295
551,106.55044923312069
552,106.25005873505044
553,109.63441837956432
554,107.37256826275203
555,104.15476094342705
556,107.90529622121892
557,105.62463829533519
558,104.93338377007508
559,106.69703328157928
560,107.33475754930726
561,104.54919981585104
562,109.37986193477214
563,102.03064307615664
564,110.99890756181608
565,107.89845861631719
566,110.18365631437833
567,107.05759658173149
568,106.74441213696358
569,107.92435638931047
570,106.87127627877165
571,111.64619337468184
572,103.2376536993917
573,103.72147736913776
574,109.34596173332446
575,109.82919387215561
576,108.20682591551046
577,104.10592546226198
578,106.29769911557776
579,106.60030983229251
580,105.80616922968538
581,102.17966571094117
582,104.28799247572053
583,103.44880157096175
584,102.61977760679017
585,106.62572895715375
586,107.91572668697168
587,108.46418470333545
588,109.6319019989754
589,107.68530046182407
590,104.51738172880691
591,105.94292860110059
592,108.99192983694482
593,106.49509282457768
594,107.3112291707057
595,107.2959227785929
596,107.45481883961682
597,107.56400108870389
598,108.50056247631525
599,107.02729995149757
600,105.67938200245082
601,107.5880054383528
602,105.93585086218202
603,105.94737817432022
604,108.98889868561787
605,106.23836527043315
606,104.27990324005575
607,100.69992180918265
608,108.1446296118886
609,110.5121699884058
610,106.16015053525646
611,100.81594912462901
612,107.2272812730876
613,108.5350443126202
614,108.24429274862871
615,108.39257269759624
616,108.64807344412489
617,103.8491018946726
618,105.62166173380697
619,109.63465392083057
620,108.63348642233787
621,106.83446129259
622,109.06869066315323
623,108.37151688046606
624,104.32585706306261
625,101.6314139912983
626,106.55540219779152
627,105.53140222026911
628,109.75944698903945
629,107.81630610216573
630,111.14628440627705
631,100.59634250134027
632,107.45585374618777
633,105.92973950409385
634,109.18567527284446
635,105.92404165756118
636,106.39352239396146
637,103.4925887806987
638,108.91348901540191
639,105.88583108560752
640,107.69263219273562
641,103.65040631329524
642,108.79791559612144
643,106.33136711034506
644,105.07445314711308
645,103.92447935014775
646,106.05934175971576
647,108.56883725666144
648,102.27618387866929
649,109.8151650550022
650,108.17603046118533
651,105.12582012969611
652,109.82645282252129
653,107.17985706714846
654,107.10293388821442
655,110.6077834891588
656,104.98507279613466
657,108.1053215742591
658,103.92415031247756
659,106.08991887581695
660,109.10293312205776
661,106.89144826806417
662,106.56851293259759
663,106.42071113296558
664,106.90350373645052
665,108.56256452677152
666,103.30224232790772
667,105.75208647125581
668,102.37974864451469
669,103.45427375002396
670,101.64390498263785
671,102.9660063352746
672,100.89611791987109
673,106.164988426012
674,106.41193116283785
675,112.06732488188209
676,104.80384224172022
677,106.38366108256469
678,103.94963640256383
679,103.85821222960003
680,109.5868429870025
681,106.20993848714178
682,110.94305390705577
683,105.18627641184958
684,105.48211038093905
685,111.31598659420324
686,103.45186184193358
687,105.85030502634996
688,108.50557609073903
689,105.88241555039671
690,110.89726703133692
691,111.52651813466309
692,106.57469980341361
693,105.00224524369472
694,108.9907700333667
695,104.17949047709835
696,105.01511070676786
697,106.70011451967295
698,109.91134927194824
699,102.0879390354468
700,105.36035015483242
701,105.05979015650948
702,106.48885940339832
703,109.43274527280349
704,105.65733835479291
705,103.73425430850511
706,101.92360371157534
707,104.96057277917878
708,109.39087523511418
709,107.3100321506358
710,107.84276800288566
711,103.31511357917971
712,107.92469390443394
713,81.3067094737516
714,80.60244467869457
715,80.9412919258494
716,81.15791827537835
717,81.52346011742135
718,79.7120284766053
719,81.14297591157961
720,79.96563655665369
721,80.89524518065609
722,81.37667845979138
723,81.41313824020615
724,81.02301227061102
725,80.89872516010432
726,80.47746961723166
727,81.24954985233451
728,81.35689779984449
729,80.7993993649566
730,80.19546522795102
731,81.37990193124207
732,81.32221432042293
733,80.37173424437779
734,80.30427230785128
735,80.14061369894912
736,80.46340087476987
737,81.00485618641241
738,80.4658995821993
739,81.22408064169302
740,81.03358171117485
741,81.55939735126051
742,80.51873880059105
743,81.17893571308545
744,81.47847708791548
745,80.82119399166378
746,79.77745199308058
747,80.96370433588103
748,81.33969186343293
749,81.30600866137519
750,80.8983193470106
751,81.28198977348477
752,80.34911127769905
753,81.48835695876157
754,81.68161730892352
755,80.52337280006358
756,80.36304902743764
757,80.90109806601967
758,81.50668210487825
759,80.73648293596372
760,81.16890080877599
761,81.48416617268464
762,80.22220161510926
763,79.89204573702139
764,81.03880658917922
765,81.67788362149811
766,80.47117762519264
767,80.65926418375557
768,81.38273942163171
769,81.53042143975283
770,81.80915900881698
771,80.72036761165103
772,81.15893509385248
773,80.71089250805841
774,81.64730993845255
775,81.94720849616246
776,80.17285017231376
777,81.71316861941844
778,81.13008015544419
779,81.382060682672
780,80.6091802452664
781,81.7355181773246
782,81.17770473020646
783,81.14452376747302
784,80.36946548490559
785,80.93971466318145
786,80.9673335112316
787,80.75307213231973
788,80.69955209735976
789,81.26750425575337
790,81.07786974243159
791,80.93372004477249
792,81.30826616290899
793,81.13673058597013
794,81.51968230403236
795,80.94462782388372
796,81.2755761006894
797,80.60854304749066
798,81.10242162416193
799,81.56475478355785
800,81.34750718549483
801,81.02456914088857
802,80.76085639438509
803,81.58029350323527
804,80.87533361451406
805,80.7984701575817
806,80.32562379742153
807,81.75013529566306
808,80.40672192892767
809,81.58676218629762
810,81.68259644091913
811,80.94101520237375
812,81.01915430549988
813,80.53840114692258
814,80.749579054737
815,80.35160764766938
816,80.65914417107595
817,80.75154403414686
818,80.80288172387675
819,80.55721525560031
820,80.84990871230534
821,80.75254004276155
822,80.89741258703825
823,80.4748845798642
824,80.24241094805865
825,80.75422661512411
826,80.4948260537601
827,80.73610333093436
828,80.35719838878242
829,81.25406953413844
830,81.35995860568579
831,80.32161498841299
832,80.99153179139921
833,81.7396313562625
834,80.78865306581893
835,82.17286203999424
836,81.3266579543933
837,80.51543422915105
838,80.30268975351078
839,80.68156356569209
840,80.29804332012318
841,80.96722008269559
842,80.78206557553601
843,80.1926517158251
844,81.37442751279654
845,81.00582101553482
846,81.93188062071127
847,81.11673202915533
848,81.51259570998997
849,80.99458777420136
850,81.62085768727258
851,81.64487617589056
852,81.12451922407375
853,81.83315228901435
854,80.62473094996216
855,81.54323915116336
856,80.03822198104992
857,80.55665213736978
858,81.91045130524995
859,81.58287087216759
860,80.00752261605832
861,81.07619863011146
862,80.48532486773156
863,80.69162311447498
864,80.92179660545985
865,80.58353400975372
866,80.50306684079219
867,80.33353124814869
868,81.337006138966
869,79.99544560621695
870,80.87984593107413
871,81.53681467479414
872,80.72595794168042
873,80.95736922420998
874,81.00048648804628
875,81.10086296664639
876,81.10220531913693
877,81.3468454292688
878,80.8744396540509
879,80.96882107691968
880,81.71121862549145
881,82.17128517036473
882,80.43486953641023
883,81.09367388126985
884,80.70557613603371
885,81.5224450900179
886,81.35913588666659
887,81.13189723131579
888,80.62734343392881
889,80.77349732301032
890,80.23499119000272
891,80.66732522031062
892,80.49388181522754
893,80.70455421887691
894,80.75754628600671
895,81.31356407192659
896,80.50074373388216
897,80.72804474731804
898,81.12462585275226
899,81.75653775405847
900,81.03812322922656
901,81.44305166001206
902,81.1039050367577
903,80.89443378875339
904,81.51411003429041
905,80.12932138045218
906,81.46994225765255
907,80.1059613505727
908,80.49034848875274
909,81.278091147051
910,80.936645630333
911,80.62880236767579
912,80.74344398623522
913,81.55847918578414
914,80.80769403815188
915,81.55953866738604
916,81.76436958673284
917,81.72037350013483
918,82.02729150548724
919,81.58752423553807
920,80.48863697556746
921,81.16555929338462
922,80.8843658464095
923,80.94423309535472
924,81.35324123005377
925,80.35692847581235
926,80.84031052195179
927,81.5377522192805
928,80.22543295415036
929,80.65346618032312
930,81.00495980957082
931,81.82068382869444
932,80.4871088726911
933,80.45347599383122
934,81.00219206608223
935,81.04560052695204
936,80.97433804616396
937,81.37146636852567
938,80.77898366798907
939,80.2950120932574
940,81.30185856874857
941,80.95752547365362
942,80.53539539420065
943,81.10364097921067
944,81.68705518592239
945,81.1173953168355
946,80.9599890698865
947,81.43510029085544
948,81.08004541223818
949,81.5082894543317
950,80.77451798523201
951,80.81696310485542
952,81.27024372506878
953,81.36147000225937
954,81.16911890389824
955,80.66867359416844
956,81.74186229594527
957,81.89446418388789
958,81.54126477552317
959,81.15376188350672
960,81.22172385651145
961,81.17925844133859
962,80.62671079687975
963,80.76981616370014
964,81.93981697072957
965,81.17778080592777
966,80.58838598031888
967,80.82832355127672
968,80.933412182067
969,81.17991859540726
970,80.50817604487983
971,80.54962380388015
972,81.55318577409965
973,81.9994144953634
974,80.55476896673954
975,81.5900393501378
976,80.59648730160693
977,81.41275855503959
978,81.38174345166497
979,81.54888997605374
980,80.51258737090352
981,81.35135957109773
982,80.62419373411362
983,80.94793003739821
984,80.63014365233637
985,81.25990003485583
986,81.38850030166775
987,80.49422206592567
988,80.20965070643203
989,81.6244336424991
990,79.92340476108717
991,81.72600821344955
992,81.2117846530651
993,81.7005787652876
994,80.6929941799357
995,81.09563361381967
996,82.19029782019894
997,81.55756545353024
998,80.55609026989471
999,80.86261822863821
1000,80.82550528978176
1001,81.15798137325318
1002,81.1327599999814
1003,81.03037756758108
1004,81.49524932196655
1005,81.11580032272448
1006,80.1457260981522
1007,82.17059759648382
1008,81.84524080356132
1009,80.93428389503156
1010,81.31200311162577
1011,80.4115730185149
1012,80.63745095837963
1013,81.29573954424106
1014,80.75380579077351
1015,80.96632568453423
1016,81.36748112988542
1017,80.8216783150567
1018,80.77900473432139
1019,80.07277060608327
1020,80.44273136189778
1021,80.55397262694358
1022,80.45252931277747
1023,80.3777908923785
1024,80.37286748178592
1025,80.9331574995957
1026,80.2978686336648
1027,80.96181743465725
1028,80.87786295872073
1029,80.35186127647505
1030,80.1142844654435
1031,80.81164695498474
1032,81.30538382201524
1033,80.54528813526913
1034,80.93827074344911
1035,81.75266504500358
1036,81.55034150946639
1037,81.60167335258866
1038,80.70951426756662
1039,81.05716257842104
1040,80.97714595265138
1041,81.79024048962509
1042,81.73460331667529
1043,80.6375215623155
1044,81.12372246646268
1045,80.94316012879557
1046,80.33611339836541
1047,81.29815672140538
1048,81.13141536265505
1049,80.899648557461
1050,80.65946153264235
1051,80.92514286955138
1052,81.07440068100829
1053,80.59794013615685
1054,81.51175941353672
1055,80.08999599352342
1056,80.9592575559012
1057,81.77652954405424
1058,81.51802058607771
1059,81.07365461058914
1060,80.75406025026423
1061,81.2713592576093
1062,81.97259903413007
1063,80.79345448141677
1064,81.97593959465034
1065,80.77532391412986
1066,81.39665607755681
1067,81.23891927075532
1068,80.53851935573294
1069,81.74556332225659
1070,81.112509564764
1071,81.79040329950764
1072,80.77022166440668
1073,80.52239524936813
1074,81.17762432715926
1075,80.72317961428378
1076,81.09061480369081
1077,80.88592094881282
1078,80.49040380976935
1079,79.86899743640912
1080,80.76016242525698
1081,80.79300537538401
1082,80.91855478697946
1083,81.3447570750759
1084,80.0020380473588
1085,81.50352685896249
1086,81.51832532618604
1087,80.55518207372214
1088,81.17879103634685
1089,80.71289271885173
1090,81.13984376765347
1091,81.40190356075678
1092,81.13483111042049
1093,80.44608108454506
1094,81.60807977514148
1095,81.51113666677688
1096,79.70213282346822
1097,80.8012035075639
1098,81.19846699457163
1099,81.21573113188165
1100,80.94419622902745
1101,81.73524261259475
1102,81.14798818782485
1103,80.53149018079296
1104,80.58036648612536
1105,81.14190383364323
1106,80.96852517867372
1107,81.34082915866438
1108,81.14852685981356
1109,81.18145862981694
1110,80.70876996409359
1111,80.63886476869278
1112,81.54140003716797
1113,81.0459327907943
1114,81.26201918917766
1115,80.40809763624513
1116,80.4151587748009
1117,80.56588924194591
1118,81.08070503180758
1119,81.4091785072822
1120,81.55541924489746
1121,81.15924399386668
1122,80.88823596872842
1123,80.90196734266397
1124,80.92810799202695
1125,81.37662657246995
1126,81.31683747002346
1127,81.23862713585542
1128,81.44846085511055
1129,80.33979807768637
1130,80.93032494307069
1131,80.68217715251141
1132,81.26670810693626
1133,81.2950463428031
1134,81.23528049757887
1135,81.18804782761796
1136,80.81395629237707
1137,81.41045914609737
1138,81.2481669926178
1139,81.77729884336955
1140,81.24158045609512
1141,80.96519745798228
1142,80.48361114661465
1143,80.90878141605181
1144,80.58847431309121
1145,80.90932661633764
1146,80.53852564293435
1147,80.93184809589158
1148,81.10576331587144
1149,81.70169555919446
1150,80.33813405307652
1151,80.75011608240854
1152,80.32022255113937
1153,80.21245128456813
1154,81.57997747524533
1155,81.5196910823897
1156,80.97067392742458
1157,81.07841143345465
1158,80.99318373279272
1159,79.96335746948303
1160,81.33535074585815
1161,80.42419025258917
1162,80.9477059948781
1163,80.53547164799504
1164,81.39838206757386
1165,80.57692653966059
1166,81.09460383146231
1167,80.96244294114351
1168,81.4121514751768
1169,81.16738383455238
1170,81.20330731594439
1171,80.83836278909433
1172,80.95957364833049
1173,80.5847388286713
1174,81.00186797256617
1175,80.85850654151885
1176,80.54576550090307
1177,81.11364479821077
1178,80.29657221258819
1179,80.76196759313187
1180,81.55691072580237
1181,80.97063144302895
1182,81.33093113400307
1183,81.33648496869257
1184,81.18716137083985
1185,82.17112649638696
1186,81.23931617666844
1187,80.56272809642833
1188,80.90040629492944
1189,80.53462020410483
1190,81.14820634207214
1191,81.7772184327229
1192,82.15204426298077
1193,81.75031248985664
1194,80.993664621933
1195,81.15346678748077
1196,82.16368247607842
1197,81.21061209479346
1198,81.63155345593054
1199,80.34782453514094
1200,81.7313530313705
1201,80.76536788539673
1202,81.1200282618263
1203,81.75203373225342
1204,80.81176693669875
1205,80.52108115732
1206,80.16901104152223
1207,81.51295553746603
1208,80.7679571703739
1209,81.51263609408286
1210,80.80730153580073
1211,80.6726187335935
1212,80.28356422847104
1213,80.6788426754367
1214,81.81394023058616
1215,81.1378180995954
1216,81.09690712858423
1217,80.97282102444649
1218,81.18945575000917
1219,80.88850349477869
1220,81.52508670352287
1221,81.46167765883135
1222,80.98766662069826
1223,80.82023562721857
1224,81.50240630164403
1225,80.9980406669666
1226,81.33986342577077
1227,81.43346771286025
1228,81.52308795013093
1229,80.83166911754157
1230,81.04676362658287
1231,81.8883327401966
1232,81.46300300449609
1233,81.6361188949891
1234,80.24362976895176
1235,81.41540391415123
1236,80.96940674330793
1237,80.16918655569664
1238,80.93135048258975
1239,81.029463183
1240,65.14651729654373
1241,65.33295922450829
1242,65.14684543415028
1243,64.895489352439
1244,65.62058058722425
1245,64.95429461885472
1246,64.37490842824045
1247,64.46860937369652
1248,64.89964029026018
1249,65.64538721015671
1250,66.11546427497407
1251,64.3620477854845
1252,64.40308770985985
1253,65.17105547180455
1254,66.09513882574568
1255,65.74673082723194
1256,65.05583065576089
1257,65.7875190602523
1258,65.57884609540879
1259,65.46174436337468
1260,65.4173345169992
1261,65.90067016990598
1262,65.51027195810778
1263,65.55035343524227
1264,64.44431551054066
1265,64.42406329425555
1266,65.4370307641732
1267,64.50744544616904
1268,65.44907107506145
1269,65.21410550002962
1270,65.97195721008373
1271,65.20894896550432
1272,64.75300851048374
1273,64.95942103423819
1274,65.29550437315729
1275,65.31096700074731
1276,64.98705421211056
1277,65.39671388595771
1278,65.33276858033177
1279,64.97825523976667
1280,66.09042382315118
1281,65.16292763777255
1282,65.6715400569
1283,65.14728412754557
1284,65.07595842868079
1285,65.1361067585085
1286,64.51949306618377
1287,64.58133400610913
1288,64.88417511624922
1289,65.42427771487175
1290,65.40659851463381
1291,65.33127780732384
1292,65.78717504228032
1293,65.96329590983268
1294,65.31450432826755
1295,65.53824954482782
1296,64.85803782421206
1297,65.56414899022647
1298,64.78260982923766
1299,65.01155616169672
1300,65.62495309650168
1301,66.12730384884604
1302,65.0538451776697
1303,64.46316071627214
1304,64.56989385991409
1305,65.49169666361297
1306,66.07424830602432
1307,65.57570041263027
1308,64.69368856491285
1309,65.27899805268358
1310,65.5165333075906
1311,65.10734189620541
1312,65.31837094612163
1313,65.59978759640276
1314,65.25248763116446
1315,65.22329840897235
1316,64.7263785295921
1317,65.58805316021599
1318,66.12412349424294
1319,64.9359184080319
1320,65.41374270129293
1321,65.59268568568223
1322,64.96919943239743
1323,64.84392895958304
1324,66.17940685986044
1325,64.66266431909108
1326,64.96575851128655
1327,65.18446131959168
1328,65.32108593282761
1329,65.48088334807014
1330,65.76502817651414
1331,64.32847745714257
1332,65.36588772896712
1333,65.60050529537611
1334,64.42255633825701
1335,65.37626220958539
1336,64.65382720290177
1337,65.18620650435894
1338,64.99582732629487
1339,65.26148254718176
1340,65.51139627689747
1341,65.3160978306216
1342,65.14191465556617
1343,64.76328828415481
1344,64.84157407946452
1345,65.1529346614983
1346,64.86392409327678
1347,65.10497730917537
1348,64.942648126221
1349,65.57707786211574
1350,65.19909644412675
1351,65.73236433524626
1352,64.92691232343518
1353,65.35188967158857
1354,65.54275723062781
1355,64.70474279582064
1356,65.52043998734072
1357,65.73023065918366
1358,65.53300714883883
1359,65.22670403131784
1360,65.71007173068907
1361,64.93892963319024
1362,65.35690322074848
1363,65.17556289418661
1364,65.66810599096108
