Episode,Return
999,4.110212596943827
1999,50.1091800135048
2999,40.884481430962
3999,42.493127837120106
4999,55.95548915771998
5999,63.37894613829589
6999,93.91293712092684
7999,99.62747526089618
8999,92.99527633697748
9999,97.54206998919909
10999,222.1063938500293
11999,141.8127148454188
12999,116.00573699960698
13999,113.70345313102628
14999,111.2711023488459
15999,162.05855453141396
16999,205.4076451662334
17999,178.13521996112524
18999,277.05876197113906
19999,134.48555987783908
20999,107.4463282197972
21999,97.93783211057423
22999,73.56366633595783
23999,84.58489990674416
24999,94.01593072735696
25999,97.19728469126763
26999,99.09269067424704
27999,157.95326562377574
28999,87.58995410493708
29999,113.01182055478235
30999,100.67991464628413
31999,107.53573920922011
32999,92.42187417512375
33999,81.55133248734728
34999,146.60510256600492
35999,118.45351133769009
36999,260.39135693353796
37999,270.7343966757318
38999,235.75980442097853
39999,123.58138778049874
40999,75.51336379220695
41999,118.4150558315325
42999,254.50702345067833
43999,223.06274749879626
44999,93.22831682657407
45999,150.26586646831578
46999,208.29646977170106
47999,168.62579891768584
48999,182.9721915958831
49999,231.5157864109442
