Episode,Return
999,54.30543548579287
1999,132.66705470154184
2999,154.9614945749173
3999,159.82257637305935
4999,168.8263820631918
5999,165.82781828696878
6999,163.5467382290251
7999,180.6054364755941
8999,118.54044419169341
9999,140.22329230017868
10999,139.58122763756384
11999,88.82722088469788
12999,151.23550280626839
13999,153.449917466697
14999,144.9084006829345
15999,114.38259507079337
16999,96.25951934537821
17999,130.17072940667032
18999,95.4683902143357
19999,118.85702186884876
20999,105.6918729608512
21999,136.88351402913128
22999,143.5522099135863
23999,135.04733663391764
24999,140.9949030818181
25999,132.48263552364617
26999,114.58328350116464
27999,127.65127861021843
28999,122.70901681628973
29999,119.36134721569788
30999,167.89159486923668
31999,91.03939070595177
32999,145.19667055271805
33999,158.78642600392115
34999,43.17906609226873
35999,83.10999908553849
36999,169.49044697895982
37999,154.8627402918608
38999,162.07235146477962
39999,148.4238476381043
40999,153.16660189774046
41999,129.1195045625686
42999,101.10650620734785
43999,76.34646041003805
44999,141.21607831193492
45999,104.76473304532635
46999,115.14317813696373
47999,15.91748707424218
48999,168.3623010416572
49999,136.28778513539424
