Episode,Return
999,1.0977115825057624
1999,1.6540679943412222
2999,-1.1199374554951658
3999,3.0622878577405994
4999,4.415708507593618
5999,4.16352074148954
6999,2.2399842077537864
7999,-0.41890864577171927
8999,-0.04811062780634743
9999,-0.6780066500093189
10999,-1.7199281225233574
11999,-3.4448527227641983
12999,-2.16629282460972
13999,-2.502924381909648
14999,-1.647235110037419
15999,2.5321344809784674
16999,4.382757618503673
17999,10.285023285031395
18999,4.706800598608031
19999,1.309233774346475
20999,2.5443875929768964
21999,5.0765119869212425
22999,18.171727795291353
23999,50.691219210342425
24999,187.4239081306318
25999,149.32689960839724
26999,167.8369193211816
27999,118.92142293491119
28999,169.2894239697767
29999,185.45473159999864
30999,189.0567552649115
31999,170.38125131395336
32999,227.0732019454612
33999,236.15461733145025
34999,195.60858806045175
35999,150.63077704915167
36999,187.3372246416931
37999,177.98087089244547
38999,184.25660926279474
39999,195.41043051478601
40999,207.07696484508475
41999,226.12825249753305
42999,153.99102699521896
43999,181.6737204821479
44999,212.06695692559862
45999,245.71246205896983
46999,177.7742084564965
47999,176.2702560017464
48999,180.73689566866287
49999,142.4339750503039
