Episode,Reward
109,66.55080545147794
110,67.89482798536979
111,68.32231524716067
112,69.12518800890031
113,66.58194183471468
114,68.4596835627636
115,67.92508155950836
116,68.3819744846152
117,68.19624742340702
118,68.79629276326075
119,69.30850134539436
120,67.1352324707507
121,67.0622496336662
122,67.95681898057849
123,68.24919383383236
124,68.01426072295398
125,68.04182904892251
126,69.01758544734233
127,68.81262022747326
128,68.87177926270873
129,69.83401040260996
130,68.56603234922684
131,67.94558385533634
132,69.24099846481413
133,69.81748113347261
134,69.93218736062565
135,66.30984526201432
136,67.78801386216938
137,70.16548221642819
138,70.11842491339334
139,67.44514226927646
140,68.76732475379775
141,68.40591314499689
142,68.51762400086963
143,67.57018183032235
144,68.76556142594703
145,67.92025364849985
146,66.93192661570137
147,66.2329872166955
148,69.10311994031588
149,69.34379390575538
150,68.48618253208497
151,68.94010688631974
152,67.85021136420707
153,70.31639995521336
154,68.19416955357191
155,70.93327497658399
156,69.75896025157067
157,69.06144461578266
158,69.00765762304528
159,70.46824155564784
160,70.78997668877845
161,70.3652618034153
162,66.6463840826024
163,69.7860081839767
164,69.11850804915666
165,71.784088753595
166,68.9156184991327
167,68.82927249689257
168,68.50887635616168
169,68.65404998360505
170,69.50343062881656
171,69.42089539661572
172,66.366596799621
173,68.86806620772363
174,69.14800613578555
175,69.22948848492965
176,70.79570733304425
177,69.94758699760858
178,68.79899082490326
179,68.81896111935876
180,67.20996258810864
181,68.63629428118307
182,69.7225883528425
183,68.94369475087936
184,68.8385775862836
185,68.4420685971595
186,66.40572748400987
187,68.42263846841986
188,66.33739636673532
189,69.24415706928815
190,67.28082756811418
191,67.61609878493293
192,67.59039663909228
193,67.99743411582106
194,69.74686299823645
195,68.62191796335463
196,68.57135374169869
197,67.57499206993859
198,68.46919671751068
199,66.60771386543747
200,69.25053146948457
201,66.84751121535541
202,67.72002453837993
203,68.95813957041068
204,68.50698655168274
205,66.47608257169112
206,68.93775810756497
207,70.39953048032731
208,69.49066200343846
209,69.53734180341651
210,69.77391894812878
211,68.80743099473649
212,68.42561399942079
213,66.97541517941956
214,68.25179308511544
215,68.51306736453068
216,67.50187442936661
217,68.65205161790261
218,68.97229052577595
219,68.24576530834321
220,69.94983916197502
221,69.37120120377612
222,66.91514781335012
223,68.118313889297
224,70.20234862768264
225,69.18898518140719
226,67.98329130799422
227,68.25983248958273
228,70.40419217353505
229,68.37297098581979
230,69.0140919055265
231,66.10925568463107
232,69.05159057021896
233,67.23883708475351
234,68.0688899100664
235,66.83816860010103
236,70.36709273677604
237,68.94815628474237
238,69.67818491169737
239,68.30501952209858
240,68.92394134380763
241,66.12743921885433
242,68.56118179380472
243,68.20806994103523
244,66.79097993233101
245,70.84483518695646
246,69.32996561821096
247,68.90408942930262
248,69.3736329968221
249,69.90566483844053
250,66.92734047324014
251,67.80615988227007
252,68.68002472036152
253,67.76587664381553
254,69.49755489331423
255,68.35044846372125
256,67.46502612209386
257,68.28982594413155
258,69.42769876174927
259,69.89524608902693
260,69.05827621698472
261,70.20412166170762
262,70.15288762279295
263,68.85651945205043
264,67.22690446405292
265,69.99882862931064
266,68.77554778530649
267,67.95890473152973
268,68.7430815683764
269,68.5427161560519
270,69.45902973561738
271,70.15876387948965
272,68.81557205152801
273,67.67665270951437
274,68.32185832873363
275,67.72984430236808
276,69.03374382537376
277,66.4210730654135
278,67.58642129044298
279,68.23321876925746
280,72.3924842120624
281,69.2438253057247
282,68.7708632945505
283,66.94528407709728
284,69.39031267914683
285,69.11088017535936
286,68.49538701166414
287,70.11980206567259
288,70.31092228575842
289,67.09288733153505
290,67.25433194220216
291,68.39905192846935
292,70.07030192174048
293,69.57141629799315
294,69.32389325688449
295,68.63991511853533
296,67.39468720234625
297,69.64987293634456
298,68.98659050090518
299,69.21883985230399
300,70.1853240708061
301,68.63511937289435
302,68.21757009029254
303,66.72490697941029
304,68.5592966013105
305,68.82558685920667
306,68.79993173237531
307,67.5681178719357
308,69.90722952639675
309,70.19309268097774
310,66.23775582800775
311,69.83270840954972
312,70.05089007126013
313,69.27587373309044
314,68.22720244663236
315,67.50013785160316
316,68.4183216670227
317,70.45204984153035
318,67.28846218868631
319,68.11867843428595
320,68.0784849929381
321,70.08052672336783
322,67.89090176215987
323,71.22532231460761
324,68.54083007954166
325,67.12295285296118
326,69.69307240407525
327,67.92071709558194
328,67.6236321993441
329,67.07270072403416
330,68.06123950645302
331,69.35577959185126
332,67.26289580495752
333,66.27333826841839
334,69.46541254461914
335,66.50382202066653
336,67.50155374518162
337,68.1862792238548
338,69.62535527815336
339,69.25133145555264
340,69.41829427483609
341,69.61181524365816
342,68.43581654643849
343,66.68950850880134
344,68.68845844522363
345,67.49510622358314
346,70.42020189106422
347,68.2171585770754
348,72.10705958568067
349,69.82392028537977
350,67.26849244426468
351,67.97575715364789
352,69.40831163366018
353,67.37577653705242
354,68.23340576716389
355,67.32229391368541
356,67.60143038300417
357,71.27670626533029
358,70.48937669529865
359,67.53489452616358
360,69.75602959384958
361,70.02834037721104
362,68.22371312503677
363,68.4042946132976
364,67.11709671830414
365,70.36034121914669
366,66.59491959806323
367,69.41057299059165
368,70.76170428495337
369,67.42471141963631
370,70.98747631716091
371,70.04694902509374
372,69.4037588852397
373,68.70789092210431
374,68.34170508414515
375,69.61631583739073
376,69.84714064092188
377,68.70148932619898
378,68.33614689745251
379,68.90585667359348
380,69.60439049582453
381,69.53701951824914
382,70.24939626261266
383,69.47884892391794
384,70.56068009418172
385,68.79480073205882
386,71.32670266524393
387,68.97878920106524
388,70.90241941676034
389,68.85253891271327
390,67.78381127155112
391,67.34819178397102
392,68.9971434899716
393,69.12862241657847
394,68.42107180478428
395,68.03869230637449
396,67.61129903554574
397,66.97471619362086
398,68.13095358285827
399,67.64789705771857
400,68.62008735917786
401,68.40600950848122
402,68.11460868756198
403,67.75853650220293
404,67.94423520386933
405,70.75766205420271
406,70.83044674371541
407,71.0954267214232
408,69.97086037205094
409,68.15595652247127
410,68.69304650344218
411,68.58224407018588
412,68.1157170283594
413,70.24320227100236
414,69.25989293218659
415,68.14125196318102
416,67.12332692333607
417,69.05935443987298
418,69.5023428749944
419,70.22832841028955
420,70.4169288291838
421,70.59687445743766
422,69.55950580740668
423,69.50656667454253
424,69.1455741031017
425,67.99597974556067
426,69.96300810706121
427,68.57466987026524
428,70.30869673258128
429,70.58336865776204
430,71.23283569034024
431,69.1418075106687
432,71.50921390020527
433,69.48779945549683
434,69.36302509116356
435,68.71901193435777
436,68.41824260112946
437,68.18362090262744
438,69.41043140376453
439,70.19165661780019
440,68.30939845128015
441,69.41044923384337
442,67.39853792948637
443,67.46050715290517
444,67.44360659080692
445,68.58030761851417
446,69.87777944640722
447,67.03522535485189
448,68.02793338776192
449,70.68185674058975
450,67.26802656225564
451,68.59628813833959
452,68.67224306604999
453,70.47772335844066
454,68.44811430074294
455,69.6777907115524
456,70.53588581082087
457,67.58497218705615
458,67.21259594662125
459,68.59334977632585
460,66.99581324399801
461,68.23486696274674
462,70.18015441390068
463,68.14600918560981
464,68.59881685066861
465,68.36906054420062
466,69.69809844373891
467,67.31164505692752
468,67.06928076407098
469,71.2389368008966
470,69.62393453369435
471,67.29373697790565
472,69.13646765318194
473,70.2005873930991
474,67.36525252050959
475,68.36088983749633
476,70.21059161856522
477,68.41966287247332
478,69.37201608315628
479,67.08422016188771
480,68.66373777864325
481,67.60192316611418
482,68.74428687985872
483,69.26916651453955
484,70.7512288476774
485,67.8830150652345
486,70.75625321910096
487,69.72555429660231
488,68.05569604442375
489,70.99232875589733
490,68.81000771270274
491,69.37010368377804
492,69.4021447520826
493,67.16320456649984
494,70.10069935217318
495,70.96026258498739
496,66.33347171790976
497,69.13667383814659
498,68.70507229798523
499,69.24083431362185
500,68.55110199753312
501,69.31318262390835
502,70.11048030846241
503,69.68008925236236
504,67.66751490076076
505,69.13169693206893
506,68.75228534251274
507,68.77877530401884
508,67.14537855795633
509,69.73378909083362
510,67.63744819183782
511,68.31965753316496
512,68.05284009777458
513,66.57987130827908
514,70.84939170780414
515,69.36526695085756
516,69.47662871424656
517,68.05062382190621
518,69.09429399655961
519,69.60285383178254
520,68.041730313769
521,67.61883170667492
522,68.71136838048612
523,68.82970307772743
524,69.30519260938505
525,71.24007719284228
526,70.54435353737833
527,68.88983981699883
528,69.18700126397034
529,71.06350774780084
530,68.7880129870065
531,69.37856537470088
532,65.76627412455366
533,71.66280847303949
534,70.10902017814217
535,66.1568174709892
536,68.54626217527023
537,67.15449656711165
538,66.99633337196124
539,67.14455033532423
540,71.43646094007036
541,68.16661569590923
542,69.92446213364288
543,68.47686788785572
544,68.6125990964737
545,69.83338180503239
546,70.33891470244255
547,67.57232115267391
548,68.15104653761219
549,67.38657815595292
550,67.05547870598488
551,68.97781456866751
552,70.19136595909953
553,69.55170322213782
554,70.08511373118287
555,65.75143763028656
556,69.95984414499199
557,69.02842700124768
558,70.58038472838595
559,68.77183825150145
560,67.87192137216493
561,70.06490318891584
562,69.58644515751057
563,66.40452897337893
564,67.72658750898543
565,70.46578758912747
566,69.9038317098933
567,69.22401521810849
568,68.69799778400248
569,70.5554886922295
570,67.26028598039647
571,69.13767082609323
572,67.5864571989865
573,70.11141970815822
574,67.91691433741798
575,70.7290244293153
576,70.35573307127862
577,68.90693285176884
578,67.75453989293877
579,69.63680027437596
580,67.73831323083506
581,68.9049038468884
582,68.79411022192214
583,67.40142094186487
584,71.3370459465137
585,69.70051807774516
586,68.07460925695997
587,69.0090364781327
588,69.09546742307387
589,70.14769576127638
590,69.34439335282666
591,69.70075793727311
592,67.15556637383737
593,68.23413797858976
594,70.18951579650538
595,70.97538208007192
596,68.96804198461864
597,70.35287778017968
598,69.69192708927592
599,69.2726798069409
600,68.78362628003835
601,68.62769828708733
602,69.899553859404
603,68.23243409854629
604,68.86339583013668
605,67.12260573960882
606,67.39374783888348
607,67.91284698929132
608,68.91760706417826
609,68.33623014675892
610,67.47142192056788
611,68.8267630313816
612,69.66238508706634
613,70.71711032451472
614,69.73299932783068
615,70.5485097023297
616,69.39566485012683
617,68.40014674275093
618,70.14606313780604
619,69.47082715558724
620,70.51231374434415
621,69.61175072753117
622,67.74904167852101
623,70.9802855340429
624,70.22855675964517
625,69.43617283873294
626,69.89613278050756
627,68.63347773278016
628,69.1176385621751
629,67.69382625541672
630,69.12870109073167
631,69.70706515277111
632,67.83765641022494
633,69.65924968236547
634,69.98358941772344
635,67.3359708431429
636,67.10798806283694
637,69.67848212541689
638,70.06620973853106
639,67.27415065605528
640,69.82657394965536
641,68.48429605680462
642,68.88344835952293
643,66.70651008184043
644,69.24312501397546
645,66.46848404598036
646,69.38908151078769
647,69.8561496025174
648,65.65214692773509
649,67.27682284145331
650,67.15054297954018
651,69.40697301938474
652,70.55780862083724
653,68.19402106331827
654,70.12468935839796
655,70.3087131803989
656,69.1283938666423
657,66.68349341277442
658,69.28024781452977
659,68.7827043874352
660,68.60263185224483
661,67.70927586743862
662,70.21136938392382
663,69.87511978329609
664,68.87007890259227
665,68.56396780713422
666,69.28865383189546
667,68.78731217754918
668,70.79642800784072
669,70.23711595504143
670,66.69502473449514
671,67.36216428270181
672,67.52414426523517
673,67.74741455465917
674,69.09604322392488
675,68.14355977704622
676,70.9397656136702
677,68.1060846092751
678,67.01670672963934
679,69.77254569892543
680,68.9705450718752
681,68.45444430835717
682,66.17292196099815
683,65.6296546237007
684,68.26674582463684
685,66.18301688209935
686,68.09295239296846
687,69.79588601946239
688,68.90928195242995
689,70.46766335501708
690,67.56947962520144
691,67.86953302583736
692,69.76959721785173
693,68.13245919103565
694,67.27000665505945
695,69.11339448601026
696,70.34918130936072
697,68.25183144375428
698,68.53408538418888
699,68.05862491338571
700,69.50815602609383
701,67.40559919641825
702,66.20395665718895
703,69.27570132328415
704,67.61243062031761
705,68.24579117858212
706,71.11884109399271
707,71.61039659180344
708,71.89590392753149
709,70.89449737679816
710,72.02952598154002
711,71.14783411071775
712,71.4445763999736
713,71.39419998441005
714,71.87456183520274
715,71.53213529672796
716,71.06073331183445
717,71.153362574757
718,71.20531763044235
719,71.67349463685146
720,71.3828505201396
721,71.75641163187531
722,71.1062219120618
723,71.52515167425322
724,71.61731143059741
725,70.89885763465318
726,71.48472435880419
727,71.57353479218756
728,71.14693703097927
729,71.36715905664137
730,71.37590071163865
731,70.76268211783834
732,71.31128632252006
733,71.09669511018106
734,71.97370224239442
735,71.49299261676636
736,71.29708819217373
737,72.0018472215318
738,72.10175747645224
739,71.52316407532987
740,71.56624063024434
741,71.8354382493655
742,71.12388309583942
743,71.49308019012344
744,71.41359695576413
745,72.05130702402174
746,71.11121548588531
747,71.68729575569952
748,71.51272244434679
749,70.95521946449301
750,71.54690839118368
751,71.52869029947061
752,71.34438098480541
753,71.46551716424588
754,71.66273865797655
755,71.81066593350843
756,72.11845442807152
757,71.90374431635843
758,71.66363516442846
759,71.13610400596035
760,71.81750946299584
761,71.81281114754287
762,71.71610625396332
763,71.02635967284724
764,71.54371962364891
765,71.31063058537796
766,71.00031618610755
767,71.04573476608577
768,72.09078725491021
769,70.73226275038827
770,71.5867758543441
771,71.6699924695861
772,71.99925905149014
773,71.50461353974876
774,70.93365047236769
775,71.36335397848252
776,71.37145629769631
777,71.25257228173452
778,71.65711426119219
779,71.24913676521925
780,71.57778568618679
781,71.30417957156611
782,71.38524713004242
783,71.59373589856268
784,72.02163667137623
785,71.93085605944268
786,71.77606524806825
787,71.45268563061283
788,71.71929036041286
789,71.80259491039423
790,70.99287001077428
791,71.38600108884637
792,72.37852545957165
793,71.56482021119155
794,71.2968324098796
795,71.75511072891129
796,71.94236982485472
797,71.598734032539
798,72.00447182970765
799,71.04999268327398
800,71.55876450570729
801,71.7117677918661
802,70.74900535271351
803,71.46966176020804
804,71.82299192722198
805,71.63388831102476
806,71.74273143468936
807,71.81437374320754
808,71.6408322489541
809,72.23622752209556
810,71.62655382100652
811,71.08804829091511
812,71.65763857404971
813,71.57941511892888
814,71.65166723169698
815,71.77896886068156
816,70.93988319826855
817,71.79950094208155
818,71.26915509702313
819,71.14414145849321
820,71.5840782182216
821,71.54202358051289
822,70.96748605848978
823,72.01805596455216
824,71.7764169257114
825,72.3527492796342
826,71.83361302552234
827,71.31735877474651
828,71.3009182390766
829,71.42383948869617
830,70.89834711622993
831,71.91907159670716
832,72.01270858919253
833,71.69825285248916
834,71.88021319887851
835,71.10536669313542
836,71.50505708809504
837,71.7974917162337
838,71.35104135613763
839,71.15833190027209
840,71.5757186878346
841,71.17202732095582
842,71.31294236716518
843,71.46878195196948
844,71.93705518353713
845,71.23984846131289
846,71.60320242147824
847,71.82106650649499
848,72.26844015613803
849,71.2063103840095
850,71.73185905749145
851,71.6397650222577
852,71.48489800266216
853,71.50646341195466
854,70.88647277853684
855,71.15890787810466
856,70.98016363459854
857,71.5955359979076
858,71.01506075433768
859,71.37890321193076
860,71.98970841389571
861,71.979559855504
862,71.2026983410286
863,71.28701062772704
864,71.13929705037597
865,72.15458768551042
866,71.49298576070073
867,71.98437915349933
868,72.00647275449825
869,71.36926716185961
870,71.1429424727622
871,71.36794902179078
872,71.5802699874653
873,71.17513411568764
874,72.36123583546009
875,71.2361415248404
876,71.40002888080114
877,71.57283031715177
878,71.60020363768393
879,71.07294006359702
880,72.00666652992624
881,71.739184043931
882,71.39647498090933
883,71.19425875184862
884,71.62270335782613
885,70.89077317587889
886,71.35564462643262
887,71.62921313046138
888,71.4499346232592
889,71.549203447457
890,71.43817929237653
891,71.99521930283751
892,71.36084442227583
893,71.37404326948678
894,72.54450140462437
895,71.28919441176511
896,71.4665217719856
897,71.53575734610159
898,71.32077179417345
899,70.9503759399603
900,71.59750186959323
901,71.79356934297263
902,71.40367120844812
903,71.788138634507
904,71.2463681798812
905,71.0042259080507
906,71.64691413198652
907,71.12699100152217
908,72.24636832571052
909,71.95425672021173
910,71.98583381631599
911,71.5350631395543
912,71.35685904884704
913,71.20473012229107
914,71.95247681683334
915,71.74471287885284
916,71.36768554466575
917,71.12179644573762
918,71.24856627312144
919,71.405155057122
920,71.98341510256861
921,71.32294745892932
922,71.33485383301452
923,71.54903916473673
924,71.47066452157397
925,71.56940246464872
926,70.99828506010613
927,71.9206644349921
928,71.55930592540315
929,71.65670881560199
930,71.69329058499684
931,71.1361535516809
932,70.86423761963233
933,70.99075402957871
934,71.61501744165328
935,71.25194795280899
936,71.77642814751096
937,72.2248030634801
938,70.88954795066044
939,71.28606818425257
940,71.17647923274
941,71.61249580016322
942,71.88294006636322
943,71.15036012360649
944,71.17993888719687
945,71.68712224559195
946,71.85947687682958
947,71.78487738028002
948,71.94729017830143
949,70.84322208686328
950,71.05465518158972
951,71.34226499273377
952,71.65428869656165
953,71.52458379386874
954,71.33410578258982
955,71.36771442067383
956,71.36172353178848
957,71.4396855828461
958,71.18751466869392
959,71.19110349868622
960,70.85412976973926
961,71.78543144767283
962,71.82678212521817
963,71.49434446255177
964,71.65576751941435
965,71.55698255754854
966,72.30483967585519
967,71.70439313139741
968,71.28730962823633
969,71.40736255603419
970,71.32029798144116
971,71.54818030946015
972,71.42227148642543
973,71.4809527939893
974,71.3062542698352
975,71.4790509053122
976,71.36427119414728
977,71.78426792900764
978,71.6259916234775
979,71.35450229788549
980,71.53538453215285
981,71.60655397681887
982,71.46756408969802
983,71.93061992754023
984,72.13002458392685
985,71.22407548558299
986,71.7306472345345
987,71.5810717929831
988,72.25674616791463
989,71.59220174306726
990,71.40376508446384
991,70.99737956682665
992,71.10484448509695
993,71.11204705387479
994,71.577838524463
995,71.80005566492238
996,71.09327851561723
997,72.1641456277535
998,71.16299555631254
999,71.31067940566916
1000,71.9244880424071
1001,72.33635379775413
1002,71.97126336475189
1003,71.50506198533081
1004,71.16212314836169
1005,71.14157710573089
1006,72.1076419055883
1007,71.1582349535865
1008,71.24963525772053
1009,70.90638208792728
1010,71.30265061653948
1011,71.85531514076767
1012,71.56405144312129
1013,71.46152668175084
1014,71.75901028272565
1015,71.1412099285249
1016,71.77543585542611
1017,71.3345469827033
1018,71.33698535460476
1019,71.4644249301323
1020,72.06463053950424
1021,71.69940110882577
1022,70.8986684671552
1023,72.24254663833719
1024,71.6779143505847
1025,71.34376678178667
1026,71.65238945733275
1027,71.5255180874649
1028,71.75395021489753
1029,71.08306764830768
1030,71.53515997643218
1031,71.47650974282885
1032,71.44133358349835
1033,70.70921896758277
1034,71.27229045916103
1035,70.95550285012605
1036,71.47524287624661
1037,71.81455407154829
1038,71.77709099423608
1039,71.5720763161879
1040,71.31711411144883
1041,71.70313880440318
1042,71.21084312500855
1043,71.70812573312719
1044,71.97193171510298
1045,71.26379871212538
1046,71.77038995291298
1047,71.07229429113744
1048,71.13468813793095
1049,71.30933409089987
1050,71.36106965894982
1051,71.74089663547474
1052,71.39519043631546
1053,71.73243217430343
1054,71.55863245453482
1055,71.93771708104244
1056,71.49338337887276
1057,71.4432487212085
1058,71.8186179931924
1059,70.96286382525695
1060,71.76990772687856
1061,71.54504859839007
1062,71.4307064760066
1063,71.45188939120268
1064,71.48638911478946
1065,71.26160365221361
1066,71.3509127697754
1067,71.82092864542952
1068,71.31034446390562
1069,70.80247406031302
1070,71.1198883687446
1071,71.21009313073588
1072,71.70907678798338
1073,71.13259288765084
1074,71.77216870751789
1075,70.9170810739584
1076,72.13649788314933
1077,71.14540769247267
1078,71.72770740407204
1079,71.31142506952614
1080,71.29864911242794
1081,71.56487805052741
1082,71.39301309126431
1083,71.68789456380418
1084,72.13274157618059
1085,71.54592220931832
1086,71.37487844184243
1087,71.72377744562156
1088,71.57114398571038
1089,71.2859762352427
1090,71.96727969273527
1091,71.76769052516443
1092,71.97780347973506
1093,70.91904989083153
1094,72.4022470973234
1095,71.2792320820085
1096,71.41884950707153
1097,70.99682265230771
1098,71.58905858615721
1099,71.29685476072868
1100,72.23631752194885
1101,71.97777514897317
1102,71.63149125449266
1103,71.9198540879706
1104,71.59742011282627
1105,71.45707053129895
1106,71.5862434715187
1107,71.97576519142328
1108,70.89102357400964
1109,71.56145524788599
1110,71.44130512518355
1111,70.72284009995222
1112,70.96193513978905
1113,71.16479602846417
1114,70.98862019929042
1115,71.72629621307081
1116,71.02335690649123
1117,72.03678088181493
1118,71.26098665168838
1119,72.0979942328243
1120,71.30356506179514
1121,71.78833458970698
1122,71.82755272514143
1123,70.94028203220971
1124,71.35387289649053
1125,70.99963971803236
1126,71.04748529522554
1127,72.5279143939417
1128,71.5612729049511
1129,71.19616363556881
1130,71.11704457139219
1131,71.24848876086303
1132,71.99091663734903
1133,71.74958128021447
1134,71.45536734003285
1135,71.71365589211209
1136,71.576866367248
1137,71.15161051545097
1138,71.18483409984425
1139,72.03589708976416
1140,71.14277578726809
1141,71.46853534685908
1142,72.42718684314471
1143,71.11139069059081
1144,70.66747318560196
1145,71.44023541168171
1146,71.52731365535018
1147,71.17212553031202
1148,71.3600656289605
1149,70.89298950395417
1150,71.5726154715516
1151,71.54231808380999
1152,71.6621102033401
1153,71.4244425824891
1154,70.6869504394052
1155,71.89631054374505
1156,71.63143272419265
1157,71.71997450499782
1158,71.480125879959
1159,71.59239826003599
1160,71.3955781804938
1161,71.44663014540312
1162,71.55903590259427
1163,71.78318363942637
1164,71.16029367339902
1165,71.15956073205665
1166,71.57460360797322
1167,71.43509916366376
1168,71.80246251681764
1169,71.70186601916018
1170,72.4887466393188
1171,71.32847222621096
1172,71.78758814827479
1173,71.32847085900474
1174,71.26753670913304
1175,71.38271033845287
1176,71.51930322983996
1177,70.9659407606683
1178,71.18406484817498
1179,71.19599612074363
1180,71.62017786824114
1181,71.94715627744942
1182,70.76576033226948
1183,71.79121536517883
1184,70.98873673955127
1185,71.06467087232772
1186,71.71141009337983
1187,71.37332261690366
1188,71.52246845579592
1189,71.03600209170257
1190,71.50064491103792
1191,71.91238013547499
1192,71.94767968062605
1193,72.18314970280866
1194,71.98074213691423
1195,71.58040530298976
1196,72.26959045450523
1197,70.86257102927695
1198,70.65759837970627
1199,71.54291314420905
1200,71.29758880609272
1201,71.8920205387436
1202,71.63653717008931
1203,71.51098751780837
1204,70.9138001142453
1205,71.34779559040837
1206,70.97650596765754
1207,71.75338725243662
1208,71.11101527006305
1209,70.85687254166263
1210,71.5849455127659
1211,71.8591639464931
1212,70.78890085322733
1213,71.3566098080906
1214,72.13615917177123
1215,72.44182832672358
1216,71.87449887672818
1217,71.41616159883303
1218,70.97988789481202
1219,71.62889431962763
1220,71.56407699682379
1221,71.87106873969131
1222,71.51936382531109
1223,71.45406016115011
1224,71.57532374928542
1225,71.5659597746545
1226,71.01871558470734
1227,71.34302982974667
1228,71.00635481537851
1229,71.28693792259335
1230,70.67794852742858
1231,71.51597226969815
1232,71.514623347835
1233,71.17655003172071
1234,61.30239350012507
1235,61.727486860355405
1236,61.92584392093647
1237,61.07898023349689
1238,61.55323722532078
1239,61.33682397119496
1240,61.67947953260875
1241,61.69012334625644
1242,61.741692776906596
1243,60.578254599589876
1244,60.934526880989516
1245,61.7754870339146
1246,61.74348752110761
1247,61.028601253367775
1248,62.33482057163313
1249,61.31916349882721
1250,61.74760426355324
1251,62.12585393345936
1252,61.25178944701869
1253,60.992881061711124
1254,62.01580225316184
1255,61.48887602074698
1256,61.475418609876286
1257,60.9618039000076
1258,61.99607073996975
1259,61.13326771731481
1260,61.122762303130386
1261,61.56585035651896
1262,61.47354202046404
1263,61.74425919558028
1264,62.16782467358969
1265,60.91947104678293
1266,61.45566422971176
1267,61.56091850174048
1268,61.31612628054205
1269,61.23419107183473
1270,60.91669818269328
1271,61.17548088584182
1272,61.120830411978865
1273,60.746458644772915
1274,61.09248503240794
1275,61.279098866627315
1276,61.31354848566271
1277,61.41139520531213
1278,61.74544489497705
1279,61.37812885658843
1280,61.814205949614816
1281,61.21615558559423
1282,60.830251777351144
1283,60.94625563767194
1284,61.863064894622234
1285,61.73543366591495
1286,60.63455694318386
1287,60.99432284597619
1288,61.912445110725265
1289,61.38108106435052
1290,60.52777214623603
1291,61.54618493017348
1292,62.09500281912129
1293,61.200802082357406
1294,61.349808852303475
1295,61.07733998313927
1296,60.90478442495025
1297,61.12233132571714
1298,61.56378861424766
1299,61.14900906546433
1300,60.918347190073845
1301,61.22094835456345
1302,61.6362014866477
1303,61.3532114411657
1304,60.91913226853494
1305,61.326394566397745
1306,61.73228596913096
1307,61.31061762135071
1308,61.64982231375488
1309,61.55395714268366
1310,61.65303092984734
1311,61.48749714347228
1312,61.42495559172844
1313,61.76475167010623
1314,61.89187192469874
1315,60.76950869486275
1316,60.82398010244314
1317,61.03269255899113
1318,61.98490094278401
1319,60.858415857081546
1320,61.304954905569886
1321,61.23154693947507
1322,61.246142906785835
1323,60.97897574966155
1324,61.315504671980065
1325,61.589469490530824
1326,61.3016669578461
1327,60.93915341680419
1328,60.659743406775874
1329,61.42628857025272
1330,61.76045873361782
1331,60.73354996242809
1332,60.879014353059425
1333,60.523567857895976
1334,61.08067043124034
1335,60.8011057613259
1336,61.14307562828316
1337,61.73170320435137
1338,61.33198823036365
1339,61.504820527673964
1340,61.55771706873627
1341,61.56108910368789
1342,61.31085196898558
1343,61.80668283892978
1344,61.29627372018547
1345,61.318163864308666
1346,61.28986240382558
1347,61.32942983487359
1348,62.08144901998033
1349,61.22095298439176
1350,61.16762104704661
1351,61.112315787004874
1352,61.22500946128747
1353,61.26568708591331
1354,60.5680868417766
1355,61.14085242913084
1356,60.77067682129084
1357,60.85154383861563
1358,61.49373313101381
1359,60.65459324143207
1360,61.54170434176118
1361,61.092259582550376
1362,61.58430603141287
1363,61.54731410984829
